name,principal component 0,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22,principal component 23,principal component 24,principal component 25,principal component 26,principal component 27,principal component 28,principal component 29,principal component 30,principal component 31,principal component 32,principal component 33,principal component 34,principal component 35,Class
1211.png,-1.0664744030493012,0.009372204108139163,-0.02856745998622031,0.01614075018699862,-0.006973075461389427,-0.01198238879815093,-0.008194728788386759,0.019358431587035624,-0.014639242418410664,0.0024260469346920007,-0.001987346831210456,-0.007545668751195048,0.010909752236921958,-0.029334111051571188,0.002061666738757342,-0.02107248040882441,0.008450438493505632,0.0038278620801001782,-0.008911201364089585,-0.0008148326440043904,-0.01680134784679705,0.010014006774976597,-0.002949608336543076,0.006881827433123459,-0.012546015875418062,-0.016191562030209664,0.004863696925472022,0.013380862364498553,3.277047302679577e-05,-0.007105154855723533,-0.0037304814107863003,-0.0026986665165658805,-0.004997713731057221,-0.007238844094347652,-0.02235102281042675,0.012606948196979115,Healthy-pavement
1217.png,-1.0847606063514728,-0.0032537451919372224,-0.028878423394562796,0.0005718683651034937,-0.014525453948192057,0.004031396669283819,-0.005860399112583132,-0.0058795855949778,-0.001378968959205547,0.006047182766798702,0.0032357137969175275,0.003975839765313798,0.006851438157193127,-0.013684564034486481,-0.0038501501143175664,-0.002038096023669032,-0.0059435519029931,-0.0013259341895232447,-0.0039005330498826816,0.0029236103475242174,0.003761058244644592,-0.0010315143872794636,-8.215144126287253e-05,0.007990608942489071,-0.0014649636541891134,-0.00234643489898931,-0.00045959126289188277,0.003431128650404939,-0.002189887068173609,0.0014622800010159042,0.0007894487059569607,-0.0010663451645685365,-0.0011947277899434976,-0.0003822161905130642,-0.0036063073646447016,0.003908462175419873,Healthy-pavement
1219.png,-0.911999208771024,0.021714987233653487,0.1359473418168216,-0.16769106053229219,-0.08187536960814966,-0.15921247987818382,0.04920367695234134,0.0019611106519555437,0.032293509046017944,-0.053951451036012024,0.07624668436213498,0.09941472445753434,-0.0007569586582062713,0.02197590222759524,0.005274456140891151,-0.015632508231072095,-0.0348735289035099,0.05673155338557359,-0.047148391430850096,-0.04431127426000516,-0.023738682053562714,0.13227283473932686,0.016369918999192937,-0.13742487658308156,0.06118736380255843,0.1254733536214663,-0.06626853342073742,-0.0441218094512785,-0.03511173089705086,0.025580803247917238,-0.09467618406710843,0.005907116887024318,-0.09434106221695356,0.10571930057064816,-0.07710465483369487,-0.02308173637331141,G-Longitudinal
1225.png,-1.0847606063514728,-0.0032537451919371478,-0.028878423394563278,0.0005718683651041918,-0.014525453948191745,0.00403139666928444,-0.005860399112583376,-0.005879585594977774,-0.0013789689592054238,0.0060471827667985725,0.00323571379691867,0.003975839765313818,0.006851438157192366,-0.013684564034486264,-0.003850150114317575,-0.0020380960236690594,-0.0059435519029935125,-0.0013259341895233993,-0.003900533049882697,0.00292361034752432,0.003761058244644379,-0.0010315143872794204,-8.215144126258105e-05,0.007990608942489388,-0.0014649636541892643,-0.0023464348989891046,-0.00045959126289204095,0.003431128650405125,-0.00218988706817359,0.0014622800010160302,0.0007894487059568041,-0.001066345164568687,-0.0011947277899435535,-0.00038221619051313923,-0.0036063073646447554,0.00390846217541964,Healthy-pavement
1227.png,-0.21608792293354034,0.08994029813881747,-0.25982064418939643,-0.3401098428902556,0.3063974184658799,0.07505012287307786,0.07558046567729124,0.16974640183731207,0.077794680206678,0.08652623037772174,0.0034329754974029977,0.09616666615846696,-0.036889526321157884,-0.06034429538664973,0.03185200156534179,-0.013109901156261506,-0.0030899264163749304,0.037913533518031645,-0.10504844789243459,0.023497912444231817,-0.009213036926612747,0.00433122381633828,-0.0035479519889580046,0.023682425062110598,-0.022633440644140537,-0.031784809868451704,-0.10692672251504336,0.01961334402101451,0.06999725266548486,0.09196225355198581,0.010241702242367954,0.002525863781826538,-0.11402186240907422,-0.021490759073748318,-0.014592721472203684,-0.06545499399962303,G-Transverse
1229.png,-0.18888469427156523,0.7022259968384741,-0.009564353826484788,0.0034059232639460967,-0.22252353254978485,0.00894120762786389,0.004989868087856954,-0.09915184652313751,-0.11744122326090828,-0.22756575648265914,-0.042294505505701914,-0.06917703539568311,0.04668610943142882,0.11015139935467001,-0.0035946163740425714,-0.07541380677958869,0.10471325070732514,0.12008375162066744,0.13837820740387605,-0.09959388980161739,0.04011184795058517,0.04521026208136563,0.04758348158734252,-0.026191610480903776,0.022802375125753713,-0.0799945725722038,-0.07346783851145099,0.10873896004555353,0.009310884832742835,-0.05594966564032796,-0.03526259153892975,-0.0494403792010083,0.009352080094971032,0.0029965050125159024,0.030249862230970648,0.06516562495588096,G-Transverse
1235.png,-1.0847606063514723,-0.0032537451919371603,-0.02887842339456242,0.0005718683651039023,-0.014525453948191755,0.004031396669284621,-0.005860399112583325,-0.005879585594977997,-0.0013789689592055058,0.00604718276679887,0.003235713796917898,0.003975839765313739,0.006851438157192503,-0.013684564034486226,-0.003850150114317943,-0.002038096023669171,-0.005943551902993374,-0.001325934189523207,-0.0039005330498829735,0.0029236103475241844,0.0037610582446446863,-0.0010315143872795024,-8.215144126277765e-05,0.007990608942489109,-0.0014649636541889486,-0.002346434898988884,-0.0004595912628918792,0.003431128650405051,-0.002189887068173589,0.001462280001016023,0.0007894487059568195,-0.001066345164568411,-0.0011947277899436435,-0.0003822161905129176,-0.0036063073646446404,0.00390846217541969,Healthy-pavement
1237.png,-0.6199813111276803,0.38491992097177485,-0.003407039619846245,-0.017155955254770757,-0.19121494074221482,0.03263801790763616,-0.06342507294714146,-0.022566416604704466,0.10597778520074251,-0.06873184793630749,-0.015329795791054243,0.07137077541182227,0.053208506133172996,0.08902434715038093,-0.003718762565151401,0.11486210196255012,0.0422541161857833,0.12837318222081856,0.07082888636955013,-0.018990807720427327,0.0883637165395312,0.0007765166956117611,0.10013866794498859,-0.010171435520585682,-0.04267372501353907,-0.016115925198827923,-0.1252201681230309,0.03006790931346803,-0.0395060703866587,0.01831776974998123,-0.031988543476929,0.007448781840287071,-0.01079079440226084,-0.005653662236952544,-0.007926380599308997,0.08048668335481934,G-Transverse
1246.png,-0.5405463676142576,0.03008350762802838,-0.17610162389164,-0.19056664179108376,0.2038914849836346,0.02140036705767695,0.12899060882792257,-0.007612140635600094,-0.02762785588416574,-0.1086672837526083,-0.04011616164670158,-0.06662934912407431,-0.051276935458128114,-0.14150066379491397,-0.0046844546432186,-0.07512648652245188,0.005435900307303747,0.014337242821539517,0.021498853337264857,0.06730571277821107,-0.018538530709723722,-0.03536337345612129,-0.0925543441492871,-0.021072579331445126,0.01760644268380831,-0.021979872004489778,0.0009493626251387155,0.12158821847950099,0.06939546023142347,0.07880582067005566,-0.02031775483827418,0.10092017327590075,-0.012033739262313652,-0.02791512412998353,0.04376283520206338,-0.042147452138393666,G-Transverse
1247.png,0.4972527206662537,-0.25426184198965235,0.6915768462336138,-0.4220507859906215,-0.1131689950211758,0.27802049401158624,-0.08938640356134528,-0.11542158027286353,-0.09413756071697477,0.022884149627724313,-0.15310053752124114,-0.10688922593738265,0.08696786791586143,0.07955131402156906,-0.15235761827820454,-0.11016537961489857,0.051431916125181214,0.047826867782562066,-0.01175849030026009,0.05583303924284423,0.1797206290157094,0.04957861880059511,-0.11379523339494171,-0.01881777307433461,0.025422636285157008,-0.08346752944945035,0.09349263336135562,-0.014301793834145617,0.10236509443687962,-0.09228166309937079,0.1792821684585795,0.08519985746210132,0.038232072514950456,-0.005381354378497454,0.014432204076901125,0.010346850681224594,G-Longitudinal
1248.png,-1.0847606063514725,-0.0032537451919371625,-0.02887842339456314,0.0005718683651040296,-0.01452545394819181,0.004031396669284577,-0.0058603991125834205,-0.005879585594977468,-0.0013789689592054552,0.006047182766798803,0.0032357137969179564,0.003975839765313672,0.006851438157192654,-0.013684564034486176,-0.0038501501143180373,-0.0020380960236691683,-0.005943551902993437,-0.001325934189523421,-0.0039005330498827246,0.0029236103475243397,0.003761058244644628,-0.0010315143872796754,-8.215144126266414e-05,0.007990608942489486,-0.0014649636541892398,-0.0023464348989891957,-0.0004595912628918537,0.0034311286504051905,-0.002189887068173481,0.001462280001015843,0.0007894487059567539,-0.0010663451645685782,-0.001194727789943576,-0.0003822161905131016,-0.0036063073646446756,0.0039084621754197,Healthy-pavement
1249.png,-1.0847606063514728,-0.0032537451919371746,-0.02887842339456329,0.0005718683651042579,-0.014525453948191639,0.00403139666928497,-0.005860399112583403,-0.005879585594977497,-0.0013789689592054843,0.006047182766798556,0.0032357137969176272,0.003975839765313597,0.006851438157193745,-0.013684564034486419,-0.0038501501143182503,-0.0020380960236691757,-0.005943551902993349,-0.0013259341895231654,-0.003900533049882888,0.0029236103475242066,0.003761058244644647,-0.001031514387279401,-8.215144126276562e-05,0.007990608942489121,-0.001464963654188963,-0.0023464348989889233,-0.00045959126289189263,0.003431128650405076,-0.002189887068173706,0.0014622800010159888,0.0007894487059567043,-0.0010663451645683529,-0.0011947277899437114,-0.0003822161905131924,-0.0036063073646446482,0.003908462175419519,Healthy-pavement
1253.png,-1.0847606063514725,-0.003253745191937087,-0.028878423394564187,0.0005718683651042997,-0.01452545394819177,0.00403139666928419,-0.00586039911258329,-0.005879585594978173,-0.0013789689592055906,0.0060471827667990235,0.0032357137969176697,0.003975839765313783,0.006851438157192579,-0.013684564034486249,-0.0038501501143180937,-0.0020380960236692225,-0.005943551902993127,-0.0013259341895231764,-0.003900533049882941,0.00292361034752418,0.0037610582446446395,-0.0010315143872793502,-8.21514412628382e-05,0.007990608942489189,-0.0014649636541890956,-0.0023464348989891397,-0.00045959126289181923,0.0034311286504050418,-0.0021898870681735737,0.001462280001015928,0.0007894487059567262,-0.0010663451645684088,-0.0011947277899436485,-0.0003822161905129829,-0.003606307364644603,0.003908462175419597,Healthy-pavement
1254.png,-1.0847606063514725,-0.003253745191937169,-0.028878423394562883,0.0005718683651037913,-0.014525453948191939,0.004031396669284063,-0.005860399112583361,-0.005879585594977475,-0.0013789689592054765,0.006047182766798696,0.0032357137969177075,0.0039758397653137535,0.006851438157193194,-0.013684564034486469,-0.00385015011431775,-0.0020380960236690902,-0.005943551902993093,-0.0013259341895229405,-0.0039005330498831053,0.0029236103475242413,0.0037610582446445657,-0.0010315143872798322,-8.215144126270284e-05,0.00799060894248943,-0.0014649636541890824,-0.00234643489898916,-0.0004595912628917147,0.0034311286504050123,-0.002189887068173564,0.0014622800010158472,0.0007894487059569517,-0.001066345164568395,-0.0011947277899435507,-0.00038221619051317343,-0.0036063073646446318,0.0039084621754198485,Healthy-pavement
1255.png,-1.0847606063514725,-0.003253745191937214,-0.028878423394563233,0.0005718683651043511,-0.014525453948191536,0.0040313966692853585,-0.00586039911258364,-0.0058795855949769,-0.0013789689592054613,0.006047182766798815,0.003235713796917084,0.00397583976531354,0.0068514381571933795,-0.013684564034486306,-0.003850150114318074,-0.0020380960236691496,-0.005943551902993672,-0.0013259341895229182,-0.003900533049882907,0.0029236103475242187,0.003761058244644191,-0.0010315143872800534,-8.215144126247505e-05,0.007990608942489317,-0.0014649636541890485,-0.0023464348989891077,-0.00045959126289173304,0.003431128650404936,-0.0021898870681734575,0.0014622800010159738,0.0007894487059566014,-0.001066345164568127,-0.001194727789943526,-0.00038221619051304306,-0.0036063073646444344,0.00390846217541979,Healthy-pavement
1264.png,0.4704688384899722,0.2211061740246955,0.7206757902647667,0.4560919438381609,0.3025356981668123,0.6627938996452181,-0.178291641668278,-0.05049889869218991,-0.018847447054486738,-0.06987145472077654,0.08914132349095279,-0.14374450086328647,-0.05148925822326305,0.052000620867789324,0.0026543883750893105,0.014495112988738155,-0.270935772693514,-0.08171167882110446,-0.035399328499355634,0.04559808098582486,0.12943380769572316,0.045667085753461324,-0.09249777952105757,0.0158755283935153,-0.06732705489038177,-0.04541572208091166,0.08992310895572798,0.020714800914823764,0.04954239841197606,-0.03312526006739024,-0.3471451963218804,0.0762853053189964,-0.050393898575001775,0.04660544913952389,-0.03981330144533697,-0.0689096097801068,G-Longitudinal
1265.png,-1.0847606063514728,-0.0032537451919370593,-0.028878423394563615,0.0005718683651037583,-0.014525453948192104,0.004031396669283113,-0.0058603991125832896,-0.005879585594977663,-0.0013789689592054763,0.0060471827667989255,0.003235713796917767,0.003975839765313699,0.006851438157192638,-0.01368456403448616,-0.003850150114317979,-0.002038096023669263,-0.0059435519029935385,-0.0013259341895231638,-0.0039005330498829735,0.002923610347524309,0.0037610582446445744,-0.0010315143872797878,-8.215144126258683e-05,0.007990608942489371,-0.0014649636541891108,-0.002346434898988911,-0.0004595912628918808,0.0034311286504050877,-0.0021898870681734965,0.001462280001015958,0.0007894487059565558,-0.0010663451645686502,-0.0011947277899436086,-0.00038221619051296445,-0.003606307364644709,0.0039084621754197505,Healthy-pavement
1266.png,-0.6594891922786952,0.06089212229490001,0.4107501917662851,-0.16649397494235849,-0.20218568050018118,-0.057241042314982137,0.08428577495803827,-0.09789444605503791,0.05802630260017299,0.017065604608683664,-0.14420371201135584,0.010934040336200698,0.09234080029893489,0.007248212274050224,-0.1572804552644412,0.09694579236312985,0.025825543766077284,0.047796651810517274,-0.0073319311063868185,0.015348439286683118,-0.016748204436193802,-0.050517565939158716,-0.040918747480474055,0.011516019431818124,-0.05512210750805406,-0.023207594861010875,0.025840327536759338,0.014915348244417774,-0.05456844312728524,-0.07663464811503967,-0.0011457651457469557,0.04954853921430193,-0.053749927100884894,-0.05982763949292439,0.03718135255349705,0.010513065194454496,G-Longitudinal
1268.png,-1.0847606063514725,-0.0032537451919371014,-0.02887842339456358,0.0005718683651042318,-0.0145254539481918,0.004031396669283827,-0.005860399112583302,-0.005879585594977799,-0.001378968959205558,0.0060471827667989446,0.003235713796917503,0.003975839765313963,0.006851438157192648,-0.013684564034486662,-0.0038501501143170963,-0.0020380960236687997,-0.005943551902992849,-0.0013259341895238694,-0.003900533049882455,0.0029236103475244316,0.003761058244644901,-0.001031514387280135,-8.215144126299093e-05,0.007990608942489449,-0.0014649636541891687,-0.0023464348989893414,-0.00045959126289187035,0.003431128650405107,-0.0021898870681734727,0.0014622800010156917,0.0007894487059573778,-0.0010663451645688065,-0.0011947277899435004,-0.00038221619051335504,-0.0036063073646447927,0.003908462175419657,Healthy-pavement
1273.png,-1.0847606063514728,-0.0032537451919371126,-0.028878423394563174,0.0005718683651036102,-0.014525453948192114,0.0040313966692837626,-0.005860399112583288,-0.005879585594977574,-0.001378968959205501,0.006047182766798962,0.0032357137969172187,0.003975839765313794,0.006851438157192893,-0.013684564034486438,-0.0038501501143177255,-0.002038096023669135,-0.005943551902993224,-0.0013259341895230786,-0.0039005330498831157,0.0029236103475242217,0.003761058244644684,-0.0010315143872796826,-8.215144126265854e-05,0.007990608942489407,-0.001464963654188994,-0.0023464348989890122,-0.00045959126289174816,0.0034311286504050804,-0.0021898870681735694,0.0014622800010158624,0.0007894487059567668,-0.001066345164568491,-0.0011947277899435824,-0.0003822161905131713,-0.003606307364644592,0.003908462175419727,Healthy-pavement
1274.png,-1.0847606063514725,-0.0032537451919371334,-0.028878423394563014,0.000571868365103919,-0.014525453948191835,0.004031396669284263,-0.005860399112583281,-0.005879585594977988,-0.0013789689592055368,0.006047182766798854,0.003235713796917886,0.003975839765313595,0.006851438157192828,-0.01368456403448613,-0.0038501501143183054,-0.0020380960236692724,-0.005943551902993291,-0.0013259341895231463,-0.003900533049882978,0.002923610347524279,0.003761058244644669,-0.001031514387279937,-8.215144126272168e-05,0.00799060894248941,-0.0014649636541891457,-0.00234643489898912,-0.0004595912628918592,0.0034311286504050795,-0.002189887068173577,0.0014622800010159176,0.0007894487059567746,-0.0010663451645685229,-0.001194727789943565,-0.00038221619051307797,-0.003606307364644639,0.0039084621754196325,Healthy-pavement
1280.png,-0.7665603441107456,0.054952104523552085,-0.13888311781786072,-0.01635656830023804,-0.11023416169459523,0.01936910633998053,0.10144025829113434,0.041099391473392144,-0.021178769416969303,-0.1145423273417502,0.025181919549354198,-0.04297998671210715,0.17369245502674915,-0.06737330557360599,0.049313242994962626,0.034658827188823585,-0.1640526760820256,-0.08787277879625516,0.0797390937716461,0.01831864987852228,-0.08658138649300616,0.019528863854648647,0.0481187112785715,-0.00266233059934371,0.11044345788080691,0.07936409199292914,0.1177400184484059,0.1104874016414621,0.04176172998738875,0.008996634677497364,-0.019515551330462583,0.06949445387928217,0.04121409924453778,-0.029436876094441046,0.0569274617770752,-0.01686899783786841,G-Longitudinal
1284.png,2.9413068901729713,-0.8153566550107955,0.26193085139066563,-0.24028852868807093,-0.1549614633220995,-0.568828841207512,0.26949899339434513,0.20496640728824403,0.13337592251629268,-0.16455161160803009,0.23089546956136495,-0.02946528809070801,0.020687877525146395,0.020465926134345967,-0.11789014179674427,-0.01942415530212538,0.07095594435572537,0.05664498269430766,0.004785915817240087,-0.5607141339251707,0.15435614006738263,-0.2424536260444781,0.17642314511727625,0.12123815008396024,-0.3422839081134495,0.24575459449881,0.24981615167110885,-0.1290789751793482,0.017981362440152346,-0.11626309748131367,-0.041263802641920956,-0.493131918995698,0.4840381382434777,0.23412771063103938,-0.05601482796107724,0.2614149321501015,G-alligator
1288.png,-1.0847606063514728,-0.003253745191937118,-0.028878423394562945,0.0005718683651037128,-0.01452545394819201,0.0040313966692839395,-0.00586039911258332,-0.005879585594977658,-0.0013789689592054767,0.006047182766798852,0.003235713796917661,0.003975839765313816,0.006851438157192724,-0.013684564034486417,-0.003850150114317549,-0.0020380960236690442,-0.00594355190299323,-0.0013259341895232423,-0.0039005330498828495,0.0029236103475242517,0.003761058244644561,-0.0010315143872796585,-8.215144126277486e-05,0.00799060894248925,-0.0014649636541891461,-0.0023464348989891298,-0.000459591262891811,0.0034311286504049884,-0.0021898870681735364,0.0014622800010158467,0.000789448705956849,-0.0010663451645685376,-0.0011947277899435984,-0.00038221619051292233,-0.003606307364644839,0.0039084621754197175,Healthy-pavement
1289.png,-1.0599438374264405,-0.004786963146763128,-0.007310941690010042,0.006946108473934185,-0.01139244790462332,0.021889280429507985,-0.01891553351123973,-0.026482383193291006,-0.0021452769217622444,0.008404142720286842,-0.00030919641248304585,0.006786534765440923,0.003936892762760006,-0.01592554295102694,0.01647763825811939,-0.00042918844553987507,0.006799904195464781,-0.011099700169703026,-0.0017874289881302783,0.001703258787788989,-0.00830137978976434,-8.966044077861519e-05,-0.0018499433906592766,-0.003803007406591777,0.006355766052967904,0.0060151326498918325,-0.014179500762162414,0.004297906986252136,0.008687747843340176,0.023216554022842714,0.02400660349457502,-0.010089449569432344,-0.0045915938738114075,-0.009593657512821265,-0.00512216762737613,0.014851937757233608,Healthy-pavement
1292.png,-1.0847606063514725,-0.003253745191937158,-0.02887842339456291,0.000571868365104088,-0.014525453948191755,0.00403139666928411,-0.005860399112583415,-0.005879585594977436,-0.0013789689592054637,0.006047182766798738,0.003235713796917885,0.003975839765313701,0.006851438157192892,-0.013684564034486294,-0.0038501501143179528,-0.0020380960236691583,-0.0059435519029933746,-0.0013259341895233377,-0.0039005330498828377,0.0029236103475242955,0.003761058244644676,-0.0010315143872796845,-8.215144126269653e-05,0.007990608942489392,-0.0014649636541890776,-0.0023464348989890877,-0.000459591262891878,0.0034311286504051393,-0.002189887068173571,0.0014622800010159619,0.0007894487059569255,-0.0010663451645684554,-0.001194727789943557,-0.00038221619051328256,-0.0036063073646445494,0.003908462175419734,Healthy-pavement
1293.png,-1.0847606063514725,-0.0032537451919371027,-0.02887842339456364,0.0005718683651042318,-0.014525453948191776,0.004031396669283938,-0.005860399112583507,-0.005879585594977192,-0.001378968959205483,0.006047182766798929,0.003235713796917208,0.003975839765313795,0.006851438157192975,-0.013684564034486498,-0.0038501501143174987,-0.002038096023669037,-0.005943551902993347,-0.001325934189523123,-0.0039005330498829397,0.002923610347524268,0.0037610582446443285,-0.0010315143872800625,-8.215144126261448e-05,0.00799060894248936,-0.001464963654189028,-0.0023464348989890235,-0.0004595912628917606,0.0034311286504049906,-0.002189887068173534,0.0014622800010158758,0.0007894487059568883,-0.001066345164568509,-0.0011947277899435774,-0.00038221619051312855,-0.0036063073646446695,0.003908462175419847,Healthy-pavement
1294.png,-1.0847606063514728,-0.0032537451919371348,-0.028878423394563337,0.0005718683651040433,-0.014525453948191814,0.0040313966692845735,-0.0058603991125833615,-0.0058795855949777265,-0.0013789689592055244,0.006047182766798779,0.003235713796917834,0.003975839765313747,0.006851438157192787,-0.01368456403448632,-0.0038501501143177854,-0.002038096023669055,-0.005943551902993391,-0.001325934189523261,-0.003900533049882839,0.002923610347524256,0.003761058244644545,-0.0010315143872799111,-8.215144126271987e-05,0.007990608942489319,-0.0014649636541891335,-0.0023464348989891536,-0.0004595912628918563,0.003431128650405098,-0.0021898870681736743,0.0014622800010159298,0.0007894487059570233,-0.0010663451645682967,-0.0011947277899435878,-0.00038221619051306556,-0.003606307364644598,0.003908462175419725,Healthy-pavement
1298.png,-1.0847606063514728,-0.003253745191937157,-0.028878423394562393,0.000571868365103371,-0.014525453948192107,0.004031396669284455,-0.005860399112583224,-0.005879585594977946,-0.0013789689592055153,0.006047182766798946,0.003235713796917508,0.0039758397653137795,0.006851438157192667,-0.013684564034486422,-0.003850150114317764,-0.00203809602366908,-0.005943551902993102,-0.0013259341895233343,-0.003900533049882784,0.0029236103475242556,0.003761058244644413,-0.0010315143872796414,-8.215144126265786e-05,0.007990608942489331,-0.0014649636541889774,-0.0023464348989889507,-0.0004595912628917644,0.003431128650405214,-0.002189887068173555,0.0014622800010158272,0.0007894487059568482,-0.0010663451645685146,-0.0011947277899435698,-0.0003822161905130691,-0.0036063073646446604,0.003908462175419595,Healthy-pavement
1299.png,-0.7409113513274715,0.014259800617218241,0.30648748218420285,-0.05574990925435844,0.04603267119667057,0.16255818553883652,0.013567345813775366,-0.15724951169217755,0.02535895550388458,0.0647082344190785,-0.13545403727893573,0.026336524708224188,0.002656962790210555,-0.1322397304276001,0.0015738401541645854,0.00020502875644301275,0.13475044997455515,-0.042341849357669804,0.08811305559429651,-0.0300803415327804,-0.05599933378541299,-0.11214636905294506,0.044096772905639695,0.03979643862637364,0.0017907373101227028,0.039310401914360624,-0.03515624014719999,0.06435987419350991,0.011353567094805023,0.02707371372983097,0.0007161030084707065,0.02966972160310712,-0.0500027271061176,-0.053218838487560205,-0.05579905249117217,0.02717435706579851,G-Longitudinal
1301.png,-1.0847606063514725,-0.0032537451919371157,-0.028878423394563105,0.0005718683651030408,-0.014525453948192525,0.0040313966692838476,-0.005860399112583352,-0.005879585594976959,-0.0013789689592052998,0.006047182766798603,0.0032357137969181394,0.00397583976531372,0.006851438157192747,-0.013684564034486242,-0.003850150114317556,-0.002038096023669067,-0.005943551902993519,-0.0013259341895231452,-0.0039005330498829,0.0029236103475242534,0.003761058244644505,-0.0010315143872795356,-8.215144126274301e-05,0.007990608942489362,-0.0014649636541891737,-0.002346434898989361,-0.000459591262891827,0.0034311286504047937,-0.002189887068173446,0.0014622800010159521,0.0007894487059568911,-0.0010663451645686079,-0.0011947277899433755,-0.0003822161905133929,-0.003606307364644591,0.003908462175419908,Healthy-pavement
1306.png,-1.0847606063514728,-0.0032537451919371204,-0.028878423394562848,0.000571868365103713,-0.014525453948192,0.004031396669283713,-0.00586039911258334,-0.005879585594977577,-0.0013789689592054483,0.006047182766798761,0.0032357137969179555,0.003975839765313741,0.006851438157192833,-0.013684564034486318,-0.0038501501143179215,-0.002038096023669214,-0.005943551902993244,-0.0013259341895231853,-0.0039005330498829037,0.0029236103475242703,0.0037610582446444304,-0.0010315143872795462,-8.215144126260501e-05,0.007990608942489291,-0.0014649636541890405,-0.002346434898989021,-0.00045959126289190646,0.003431128650405004,-0.002189887068173494,0.0014622800010159797,0.0007894487059567475,-0.0010663451645686048,-0.001194727789943514,-0.0003822161905132528,-0.003606307364644672,0.003908462175419833,Healthy-pavement
1308.png,-1.0847606063514725,-0.0032537451919371473,-0.02887842339456325,0.0005718683651043029,-0.014525453948191649,0.004031396669284342,-0.005860399112583402,-0.005879585594977657,-0.001378968959205486,0.006047182766798751,0.0032357137969179204,0.00397583976531366,0.006851438157192828,-0.013684564034486181,-0.003850150114318019,-0.0020380960236691752,-0.005943551902993673,-0.0013259341895232098,-0.003900533049882895,0.0029236103475242573,0.003761058244644435,-0.0010315143872794744,-8.215144126263585e-05,0.007990608942489374,-0.0014649636541892229,-0.0023464348989893015,-0.0004595912628918738,0.003431128650404898,-0.0021898870681735464,0.0014622800010158914,0.0007894487059568682,-0.0010663451645686153,-0.0011947277899434863,-0.00038221619051318287,-0.003606307364644704,0.003908462175419705,Healthy-pavement
1311.png,5.058550371425154,-0.49073374768618633,0.4391434971854417,0.13038576216290476,-0.005516698571169417,0.385511203750076,0.7885329377240317,-0.7364787829031282,0.32271768547698115,-0.5024760272601316,0.4684741362653812,-0.05682267737634511,0.10262569208550698,0.2735374566759949,-0.03505504598781923,-0.4603787361468577,0.16242438124808292,-0.30263312499172257,-0.026658248010749213,-0.19438210856192026,-0.2203385327453634,0.02178774784178434,0.3256510768057545,0.4648180531132797,0.06919306222169161,-0.2669241091707313,-0.3112767572195998,-0.3212335033710064,0.07258481096626634,-0.30265302304476965,-0.001060384491337043,-0.06142506520083679,-0.20502459275497797,0.14008043614010426,0.20272617956946987,0.06613816189511167,G-alligator
1319.png,-1.0847606063514728,-0.0032537451919371608,-0.02887842339456262,0.0005718683651039113,-0.01452545394819182,0.004031396669284417,-0.005860399112583316,-0.005879585594977766,-0.001378968959205539,0.00604718276679899,0.0032357137969172907,0.003975839765313674,0.0068514381571928105,-0.01368456403448621,-0.0038501501143181852,-0.0020380960236692446,-0.005943551902993501,-0.0013259341895232014,-0.003900533049883151,0.0029236103475241714,0.003761058244644914,-0.0010315143872793619,-8.215144126280023e-05,0.007990608942489326,-0.0014649636541890084,-0.0023464348989891957,-0.00045959126289167373,0.0034311286504050942,-0.00218988706817358,0.001462280001015715,0.0007894487059571343,-0.001066345164568552,-0.0011947277899435073,-0.000382216190513108,-0.0036063073646447593,0.003908462175419793,Healthy-pavement
1325.png,-1.0847606063514728,-0.003253745191937126,-0.028878423394563184,0.000571868365103559,-0.014525453948192128,0.004031396669284216,-0.005860399112583308,-0.005879585594977488,-0.001378968959205433,0.006047182766798703,0.0032357137969178137,0.003975839765313583,0.006851438157193286,-0.013684564034486263,-0.0038501501143182637,-0.002038096023669221,-0.0059435519029932445,-0.0013259341895231348,-0.003900533049882893,0.002923610347524319,0.0037610582446444478,-0.0010315143872798639,-8.21514412625969e-05,0.007990608942489498,-0.0014649636541891951,-0.0023464348989892534,-0.0004595912628918257,0.0034311286504050214,-0.002189887068173531,0.0014622800010158953,0.00078944870595685,-0.0010663451645684576,-0.0011947277899434588,-0.00038221619051319355,-0.0036063073646446114,0.003908462175419841,Healthy-pavement
1327.png,-1.0847606063514728,-0.0032537451919371105,-0.028878423394563337,0.0005718683651034029,-0.014525453948192253,0.004031396669283989,-0.005860399112583309,-0.005879585594977564,-0.0013789689592054314,0.006047182766798772,0.0032357137969181897,0.003975839765313638,0.006851438157192665,-0.013684564034486065,-0.0038501501143182173,-0.0020380960236692836,-0.005943551902993239,-0.0013259341895230227,-0.0039005330498830294,0.0029236103475242417,0.003761058244644511,-0.0010315143872796206,-8.215144126260372e-05,0.00799060894248931,-0.0014649636541889932,-0.0023464348989889277,-0.00045959126289181175,0.0034311286504051203,-0.0021898870681735364,0.0014622800010159129,0.0007894487059567669,-0.0010663451645685422,-0.0011947277899436457,-0.0003822161905129036,-0.003606307364644639,0.003908462175419606,Healthy-pavement
